source_url,occupation,Questions,option_A,option_B,option_C,option_D,option_E,option_F,correct_answer,DeepSeek_V3_seed0,DeepSeek_V3_seed1,DeepSeek_V3_seed2,Qwen2_5_7B_Instruct_Turbo_seed0,Qwen2_5_7B_Instruct_Turbo_seed1,Qwen2_5_7B_Instruct_Turbo_seed2,claude_haiku_4_5_seed0,claude_haiku_4_5_seed1,claude_haiku_4_5_seed2,claude_opus_4_6_seed0,claude_opus_4_6_seed1,claude_opus_4_6_seed2,claude_sonnet_4_6_seed0,claude_sonnet_4_6_seed1,claude_sonnet_4_6_seed2,gemini_2_5_flash_seed0,gemini_2_5_flash_seed1,gemini_2_5_flash_seed2,gemini_3_1_pro_seed0,gemini_3_1_pro_seed1,gemini_3_1_pro_seed2,gpt_3_5_turbo_seed0,gpt_3_5_turbo_seed1,gpt_3_5_turbo_seed2,gpt_4o_mini_seed0,gpt_4o_mini_seed1,gpt_4o_mini_seed2,gpt_4o_seed0,gpt_4o_seed1,gpt_4o_seed2,gpt_5_2_seed0,gpt_5_2_seed1,gpt_5_2_seed2,gpt_5_3_chat_latest_seed0,gpt_5_3_chat_latest_seed1,gpt_5_3_chat_latest_seed2,gpt_5_4_seed0,gpt_5_4_seed1,gpt_5_4_seed2,llama_3_3_70B_seed0,llama_3_3_70B_seed1,llama_3_3_70B_seed2,o3_seed0,o3_seed1,o3_seed2
https://pmc.ncbi.nlm.nih.gov/articles/PMC13128680/,Cardiologists,A cardiologist is managing a patient whose dual-chamber (DDD) pacemaker has been recalled due to a potential malfunction. What is the appropriate action to ensure patient safety in this scenario?,Schedule regular follow-up visits to monitor the pacemaker's performance while awaiting further manufacturer guidance.,Temporarily reprogram the DDD pacemaker to a VVI/VVIR mode as a safety measure.,Replace the pacemaker immediately without reprogramming it first.,Consult with the patient to determine if they have experienced any symptoms before deciding on further action.,All of the above,None of the above,B,E,A,F,D,E,A,B,B,B,A,A,C,F,E,D,B,B,B,F,E,F,A,F,F,E,C,E,F,E,C,F,E,D,E,F,A,D,D,D,E,D,C,B,B,E
https://pmc.ncbi.nlm.nih.gov/articles/PMC13128680/,Cardiologists,"A cardiologist is evaluating a patient with a DDD pacemaker due to a device recall. The patient's resting heart rate is 42 bpm, and they demonstrate an appropriate chronotropic response. What action should the cardiologist take regarding the pacemaker's programming?",Reprogram the pacemaker to DDI mode if the patient's resting heart rate is below 45 bpm and they show an appropriate chronotropic response.,Reprogram the pacemaker to DDI mode if the patient's resting heart rate is below 50 bpm and they show an appropriate chronotropic response.,Reprogram the pacemaker to AAI mode if the patient's resting heart rate is below 45 bpm and they show an appropriate chronotropic response.,Reprogram the pacemaker to VVI mode if the patient's resting heart rate is at least 40 bpm and they show an appropriate chronotropic response.,All of the above,None of the above,D,A,A,E,F,A,B,A,D,D,D,D,D,D,D,D,F,B,B,A,B,C,F,F,E,B,B,E,C,B,B,A,A,F,C,E,E,A,C,C,F,F,E,E,B,C
https://www.journals.ac.za/index.php/SAHJ/article/download/4770/2989,Cardiologists,A cardiologist is evaluating a patient presenting with chest pain and notes a significant difference in blood pressure readings between the patient's arms. The patient also shows signs of aortic regurgitation. What should the cardiologist do next?,"Order urgent imaging, such as transthoracic echocardiography, to assess for aortic dissection.",Refer the patient to a vascular surgeon for further evaluation.,Administer beta-blockers to manage the patient's blood pressure and reduce the risk of further cardiovascular events.,Administer diuretics to manage potential fluid overload and reduce cardiac workload.,All of the above,None of the above,A,F,F,E,C,B,C,A,A,A,A,A,A,A,A,A,C,B,C,D,C,F,E,B,E,F,A,F,B,D,E,C,F,B,A,A,A,A,A,A,B,C,C,E,C,D
https://www.acc.org/latest-in-cardiology/journal-scans/2026/03/13/15/20/acc-aha-release-new-clinical-guideline-for-managing-dyslipidemia,Cardiologists,A cardiologist is managing a patient whose LDL-C levels remain high despite the patient adhering to lifestyle changes and statin therapy. What should the cardiologist consider next in the treatment plan?,Consider adding nonstatin therapies like ezetimibe or PCSK9 monoclonal antibodies to the treatment plan.,Consider increasing the frequency of lipid panel testing to monthly intervals to closely monitor LDL-C levels before making any changes to the medication regimen.,"Consider switching the patient to a different statin with a higher potency to achieve better LDL-C reduction, even if the current statin is well-tolerated.","Consider adjusting the patient's diet to be more plant-based, as this can lower LDL-C levels, before making changes to the medication regimen.",All of the above,None of the above,A,E,B,B,C,E,F,F,C,D,D,B,D,B,E,F,B,A,F,E,B,C,D,E,C,F,F,B,C,F,B,D,F,E,C,D,F,F,E,B,D,B,B,E,C,D
https://www.asecho.org/wp-content/uploads/2013/05/Performing-a-Comprehensive-Multiplane-TEE-Exam.pdf,Cardiologists,A cardiologist is preparing to perform a transesophageal echocardiography (TEE) on a patient scheduled for cardiac surgery. What should the cardiologist verify before proceeding with the TEE?,"The cardiologist should verify that the patient does not have any contraindications such as esophageal stricture, diverticulum, tumor, or recent esophageal or gastric surgery.",The cardiologist should verify that the patient has received a prophylactic antibiotic dose to prevent infection during the procedure.,The cardiologist should ensure the patient has fasted for at least 12 hours before the procedure.,The cardiologist should verify that the patient has signed a consent form for the surgery.,All of the above,None of the above,A,E,B,D,D,B,E,E,B,C,F,A,F,A,A,A,A,A,A,A,A,A,D,C,C,F,A,D,E,C,F,A,A,A,A,A,A,A,A,A,B,E,F,A,A,A
https://www.asecho.org/wp-content/uploads/2013/05/Performing-a-Comprehensive-Multiplane-TEE-Exam.pdf,Cardiologists,A cardiologist is preparing to perform a transesophageal echocardiogram (TEE) on a patient in the operating room. What is the appropriate action to take regarding the TEE transducer before proceeding with the procedure?,Perform a visual inspection of the TEE transducer's electrical connections to ensure they are securely attached before insertion.,Inspect the TEE transducer for any defects or cracks in its waterproof covering before insertion.,Ensure the TEE transducer is pre-warmed to body temperature before insertion to enhance patient comfort.,Check the patient's medical history for any allergies to the materials used in the TEE transducer.,All of the above,None of the above,B,D,C,A,E,C,C,A,B,E,B,B,B,B,B,B,C,C,F,B,B,B,E,D,F,B,F,E,C,E,E,B,F,D,B,B,B,B,B,B,A,E,F,E,E,E
https://www.asnc.org/wp-content/uploads/2024/06/Optimal-Risk-Benefit-Ratio-for-SPECT.pdf,Cardiologists,A cardiologist is evaluating a patient with persistent chest pain and a high likelihood of coronary artery disease (CAD). The patient requires additional physiologic and prognostic information for effective management. What should the cardiologist do next?,Order an exercise stress test to assess the patient's physical fitness level.,Perform a coronary artery calcium scoring to assess the risk of future cardiac events.,Proceed with myocardial perfusion imaging to obtain additional physiologic and prognostic information.,Order a resting electrocardiogram (ECG) to evaluate for any immediate electrical abnormalities.,All of the above,None of the above,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,A,B,C,C,C,C,C,C,C,C,C,F,D,A,C,C,C,C,C,C,C,C,C,C,C,C,A,E,F
https://www.asnc.org/wp-content/uploads/2024/06/Optimal-Risk-Benefit-Ratio-for-SPECT.pdf,Cardiologists,A cardiologist is evaluating whether to order myocardial perfusion imaging (MPI) for a patient who is asymptomatic and has no ischemic equivalents during a routine check-up. What should the cardiologist do in this situation?,Schedule MPI only if the patient has a family history of heart disease.,Avoid ordering routine MPI for the asymptomatic patient without ischemic equivalents.,Order MPI if the patient's cholesterol levels are slightly elevated.,"Order MPI if the patient has a history of hypertension, even if currently well-controlled.",All of the above,None of the above,B,E,E,C,E,E,C,B,B,B,F,C,B,E,D,F,B,B,B,A,F,A,C,C,A,A,F,F,B,B,B,D,D,F,E,D,C,D,A,C,F,F,F,B,B,B
https://www.asnc.org/wp-content/uploads/2024/06/AUC-for-CCT-and-CMRI.pdf,Cardiologists,"A cardiologist is evaluating a patient with a history of coronary artery disease. A cardiac imaging test is generally considered appropriate for this patient. However, the cardiologist is considering specific factors such as the patient's recent stable symptoms and low-risk profile. What should the cardiologist do in this situation?","Schedule a follow-up appointment in six months to reassess the need for imaging, assuming the patient's symptoms remain stable.",Refer the patient to another specialist for a second opinion before making any decision.,"Consider individual patient characteristics to justify not ordering a cardiac imaging test, even if it is generally deemed appropriate.","Initiate a trial of lifestyle modifications and medications for six months before considering any imaging, given the patient's stable symptoms and low-risk profile.",All of the above,None of the above,C,C,C,C,C,C,C,F,B,F,B,E,D,E,A,A,F,D,F,A,F,D,C,C,C,C,C,C,A,B,B,D,B,B,E,F,F,F,E,B,C,C,C,E,C,C
https://stacks.cdc.gov/view/cdc/112447/cdc_112447_DS1.pdf,Cardiologists,"A cardiologist is managing a patient with hypertension and is considering the optimal target for systolic blood pressure to reduce cardiovascular risks. What should the cardiologist aim for to minimize the risk of myocardial infarction, stroke, heart failure, and major cardiovascular events?",Target a systolic blood pressure of 135 mm Hg for patients with chronic kidney disease.,Maintain the patient's systolic blood pressure at 140 mm Hg.,Target a systolic blood pressure of 125 mm Hg for patients with diabetes.,Aim to lower the patient's systolic blood pressure to below 130 mm Hg.,All of the above,None of the above,D,F,E,F,B,A,C,C,E,A,D,D,D,D,D,D,A,D,D,D,D,D,F,A,B,B,C,C,C,E,F,C,B,C,C,C,E,E,E,D,F,F,F,E,B,E
https://archive.cdc.gov/www_cdc_gov/grand-rounds/pp/2012/20120221-presentation-million-hearts.pdf,Cardiologists,A cardiologist is reviewing a patient's treatment plan for the prevention of cardiovascular disease. What should be included in the patient's treatment plan to address key cardiovascular risk factors?,"Ensure the patient's treatment plan includes appropriate aspirin therapy, blood pressure control, cholesterol management, and smoking cessation strategies.","Emphasize aspirin therapy and smoking cessation, while considering cholesterol management only if the patient has a family history of cardiovascular disease.","Focus on blood pressure control and cholesterol management, while considering aspirin therapy only if the patient has a history of stroke or heart attack.","Consider cholesterol management and blood pressure control as primary strategies, while applying aspirin therapy only if the patient is over 65 years old.",All of the above,None of the above,A,D,C,C,C,F,D,C,F,F,E,E,E,F,D,D,C,A,B,F,D,C,E,E,E,A,E,B,D,E,C,F,E,E,E,D,D,D,E,C,C,C,B,D,C,C
https://doi.org/10.31579/2578-8949/039,Dermatologists,A dermatologist is reviewing the results of a recent photodynamic therapy session to determine its effectiveness. What method should be used to verify the success of the treatment?,Evaluate the treatment area using a Wood's lamp to check for residual lesions.,Use marked fluorescence with Protoporphyrin IX to assess whether the photodynamic therapy treatment was successful.,Perform a biopsy to evaluate the cellular changes post-treatment.,Use dermoscopy to visually inspect the treated area for changes.,All of the above,None of the above,B,A,F,A,F,A,D,F,B,E,B,B,B,B,B,B,F,D,D,B,B,B,F,A,C,B,D,B,E,E,D,B,B,B,B,B,B,B,B,B,A,A,E,D,E,C
https://www.asds.net/Portals/0/PDF/asdsa/asdsa-position-statement-dermatopathology.pdf,Dermatologists,A dermatologist has reviewed and interpreted dermatopathology slides prepared in their own office laboratory. What billing action should the dermatologist take in this scenario?,Bill for the pathology under a global fee arrangement without separating components.,Bill only for the professional component of the pathology.,Bill only for the technical component of the pathology.,Bill for both the technical and professional components of the pathology.,All of the above,None of the above,D,A,E,B,E,C,C,D,E,F,D,D,D,D,D,D,F,E,C,D,D,D,A,B,A,A,F,B,B,A,B,D,D,D,D,D,D,D,D,D,A,C,F,E,F,E
https://www.asds.net/Portals/0/PDF/asdsa/FDA%20General%20and%20Plastic%20Surgery%20Advisory%20Committee%20Panel%20Meeting%20on%20Soft-tissue%20Fillers%20-%20ASDSA%20Presentation.pdf,Dermatologists,A dermatologist is performing a filler injection on a patient and notices the patient exhibiting signs of visual compromise. What should the dermatologist do in this situation?,Administer a vasodilator to improve circulation and reassess the patient's vision.,Elevate the patient's head and provide supplemental oxygen to improve oxygenation and monitor visual changes.,Cease the injection immediately upon noticing any signs of visual compromise.,Administer oral corticosteroids to reduce potential inflammation and monitor for improvement in vision.,All of the above,None of the above,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,E,F,B,C,C,C,E,D,D,A,A,F,A,E,B,C,C,C,C,C,C
https://www.asds.net/Portals/0/PDF/asdsa/joint-position-buffered-lidocaine.pdf,Dermatologists,A dermatologist has prepared buffered lidocaine for use in patient procedures. The solution is stored at room temperature. What is the maximum time frame within which the buffered lidocaine should be used to ensure its efficacy?,Ensure that buffered lidocaine is used within 7 days of its preparation if stored at room temperature.,The buffered lidocaine should be used within 48 hours of its preparation if stored at room temperature.,Buffered lidocaine should be used within 14 days of its preparation if stored at room temperature.,Use the buffered lidocaine within 30 days of its preparation when stored at room temperature.,All of the above,None of the above,A,B,B,D,E,E,C,A,A,A,E,B,E,A,A,A,A,A,A,C,C,C,C,F,F,F,B,B,E,F,B,F,C,F,E,F,D,B,E,B,B,D,C,C,D,D
https://www.mbc.ca.gov/Download/Newsletters/newsletter-2007-07.pdf,Dermatologists,A dermatologist in California receives a notice of disciplinary action due to inadequate medical record-keeping practices. What is the appropriate course of action for the dermatologist to address this issue?,Attend a general ethics course to improve professional conduct.,Submit a written apology to the medical board and patients.,Complete a medical record-keeping course as required by the disciplinary action notice.,Request a peer review of current record-keeping practices to identify areas for improvement.,All of the above,None of the above,C,C,C,C,C,C,C,B,D,F,C,C,C,C,C,C,C,D,A,C,C,C,C,C,C,C,C,C,B,F,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
https://www.mohscollege.org/UserFiles/MohsAIQ/MohsAIQRegistryapprovedfor2022MIPSReporting-webpage10-25-21updated.pdf,Dermatologists,A dermatologist is preparing a patient with a prosthetic heart valve for Mohs micrographic surgery. What is the appropriate action regarding antibiotic prophylaxis for this patient?,Administer antibiotics only if the surgery is expected to exceed two hours in duration.,Administer antibiotics only if the patient has a history of recurrent skin infections.,Administer antibiotics only if the patient's prosthetic heart valve is less than five years old.,Administer preoperative prophylactic antibiotics to the patient before the Mohs surgery.,All of the above,None of the above,D,D,D,D,D,D,D,B,D,F,D,D,D,D,D,D,A,A,C,D,D,D,D,D,D,D,D,D,B,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
https://www.mohscollege.org/annualmeeting/2009/accepted_abstracts.pdf,Dermatologists,A dermatologist is preparing to perform Mohs surgery on a patient who has expressed significant anxiety about the procedure. What is the most appropriate action to manage the patient's perioperative anxiety?,Recommend the patient practice deep breathing exercises before the surgery.,Suggest the patient listen to calming music during the procedure to alleviate anxiety.,Offer the patient a mild sedative like lorazepam to take home the night before the surgery to help with sleep.,Administer oral midazolam to the patient to manage perioperative anxiety safely.,All of the above,None of the above,D,C,C,A,F,B,E,E,F,A,C,C,A,F,C,E,F,D,C,E,A,F,F,B,E,A,D,F,E,A,A,B,C,B,C,F,F,C,F,E,E,C,B,E,C,B
https://www.aad.org/member/advocacy/update/2025/cms-suspends-clia-enforcement,Dermatologists,A board-certified dermatologist is considering accepting a position as the director of a dermatopathology laboratory that conducts high-complexity testing. What should the dermatologist do in this situation?,The dermatologist should qualify as a technical supervisor to direct high-complexity dermatopathology testing.,The dermatologist should complete additional certification in laboratory management before accepting the role.,The dermatologist should only accept the role if they have prior experience directing a high-complexity laboratory.,The dermatologist should ensure they have a minimum of five years of clinical dermatology practice before considering the role.,All of the above,None of the above,A,C,B,E,F,D,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,E,E,D,F,D,D,A,A,A,A,A,A,A,A,A,A,A,A,E,C,C,A,A,A
https://www.acep.org/siteassets/uploads/uploaded-files/acep/clinical-and-practice-management/resources/administration/empc_vemp_0430_0117.pdf,Emergency Medicine Physicians,A patient arrives at the emergency department exhibiting symptoms consistent with an acute ST-elevation myocardial infarction (STEMI). What action should the emergency medicine physician take to ensure timely treatment?,Initiate aspirin therapy and arrange for catheterization within 180 minutes.,Administer nitroglycerin and obtain a cardiology consult before proceeding with catheterization.,Administer thrombolytic therapy and schedule catheterization within 24 hours.,Coordinate to have cardiac catheterization performed within 90 minutes of the patient's arrival.,All of the above,None of the above,D,B,C,A,B,A,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,B,C,B,E,F,D,D,D,D,D,D,D,D,D,D,D,D,B,F,A,D,D,D
https://www.acep.org/administration/reimbursement/what-every-graduating-resident-needs-to-know-about-reimbursement,Emergency Medicine Physicians,An emergency medicine physician is documenting a patient encounter in the emergency department. The physician needs to select the appropriate Evaluation and Management (E/M) code for billing purposes. How should the physician determine the correct E/M code?,Choose the E/M code primarily based on the total time spent with the patient during the encounter.,"Select the E/M code by evaluating the number and complexity of problems addressed, data reviewed, and risk of complications.",Select the E/M code by considering the patient's chief complaint as the primary factor for determining the level of service.,Determine the E/M code by the number of tests ordered and performed during the visit.,All of the above,None of the above,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,E,D,B,B,B,D,D,A,B,B,B,D,A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
https://www.acep.org/administration/reimbursement/what-every-graduating-resident-needs-to-know-about-reimbursement,Emergency Medicine Physicians,An emergency medicine physician is evaluating a patient with multiple health issues to determine the appropriate Evaluation and Management (E/M) code for billing. Which approach should the physician take to justify the E/M code?,Select the E/M code based on the patient's primary complaint and the time spent on evaluation.,"Justify the E/M code by evaluating the highest two components among complexity of problems addressed, data reviewed, and risk of complications.",Justify the E/M code by assessing the patient's overall health status and the potential need for referral to specialists.,Justify the E/M code by focusing on the patient's primary diagnosis and the typical management steps associated with that condition.,All of the above,None of the above,B,C,F,D,E,A,A,B,B,B,A,A,E,D,C,E,E,A,A,D,E,E,E,C,C,F,C,C,A,B,B,F,A,E,F,D,C,D,D,D,F,F,E,B,B,B
https://www.ama-assn.org/practice-management/digital-health/risk-tool-helps-doctors-decide-heart-failure-patients-best-path,Emergency Medicine Physicians,"An emergency medicine physician in the emergency department is evaluating a patient with heart failure. To determine the patient's risk of adverse events, which action should the physician take?",Perform a bedside echocardiogram to directly visualize cardiac function and assess risk of adverse events.,Use a paper-based risk assessment tool to evaluate the patient's condition.,Use the AI risk tool integrated into the electronic medical records to assess the patient's risk of adverse events.,Consult with a cardiologist before making any risk assessments.,All of the above,None of the above,C,A,D,B,B,F,D,B,E,B,F,A,F,B,D,E,B,D,F,A,D,E,F,E,B,F,E,D,A,A,E,A,F,E,E,D,B,D,D,A,A,F,F,D,A,A
https://www.cdc.gov/mmwr/pdf/rr/rr5801.pdf,Emergency Medicine Physicians,"An emergency medicine physician is assessing a patient with a suspected spinal injury after a fall. To determine the most appropriate destination facility for this patient, what action should the physician take?",Base the decision on the patient's Glasgow Coma Scale score to determine if specialized care is needed.,Consult with a trauma surgeon before making any transport decisions.,Evaluate the patient's condition using a structured assessment process to determine the most suitable facility for transport.,Reassess the patient's vital signs every 15 minutes to decide on the appropriate facility for transport.,All of the above,None of the above,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,E,F,E,C,C,C,C,C,C,C,C,C,D,A,E,C,C,C,C,C,C,C,C,C,C,C,C,D,F,D
https://stacks.cdc.gov/view/cdc/36216/cdc_36216_DS1.pdf?,Emergency Medicine Physicians,An emergency medicine physician is assessing a patient who has suffered a suspected head injury. The patient's Glasgow Coma Scale (GCS) score is 8. What is the appropriate trauma code to assign to this patient?,Code the patient as a 911 trauma code.,Code the patient as a 924 trauma code.,Code the patient as a 923 trauma code.,Code the patient as a 922 trauma code.,All of the above,None of the above,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,D,B,E,A,A,A,C,A,E,A,A,A,A,B,D,A,A,A,B,A,A
https://www.saem.org/docs/default-source/saem-documents/grace/grace-1_-appendix-of-pico-etd-frameworks_combined.pdf?sfvrsn=6f4b02fd_2,Emergency Medicine Physicians,"An emergency medicine physician is assessing a patient in the emergency department who presents with recurrent low-risk chest pain. The physician orders a troponin test, which returns with levels below detectable limits. What should the physician do next?","Discharge the patient if a single troponin test is below detectable levels and no other high-risk features are present, without waiting for additional tests.",Perform a stress test before deciding on discharge.,Order an echocardiogram to assess cardiac function before considering discharge.,Order a second troponin test after 6 hours before considering discharge.,All of the above,None of the above,A,F,D,B,F,F,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,D,C,E,E,F,A,A,A,A,A,A,A,A,A,A,A,A,F,C,B,A,A,A
https://www.saem.org/docs/default-source/saem-documents/grace/grace-1_-appendix-of-pico-etd-frameworks_combined.pdf?sfvrsn=6f4b02fd_2,Emergency Medicine Physicians,"In a U.S. hospital emergency department in 2023, an emergency medicine physician is evaluating a patient who presents with chest pain and is considering using a single troponin test to rule out acute coronary syndrome. What should the physician ensure before proceeding with the test?",Perform the test only if the patient has been experiencing symptoms for less than 6 hours.,Perform the test if the patient has been experiencing symptoms for more than 12 hours.,Ensure that more than 3 hours have passed since the onset of symptoms before using the test.,Use the test only if the patient has a history of heart disease.,All of the above,None of the above,C,F,B,D,A,D,F,C,E,D,C,C,C,C,C,C,B,A,A,C,B,F,A,B,F,C,F,D,A,F,E,C,C,C,C,C,C,C,C,C,E,B,F,D,E,E
https://www.aaem.org/wp-content/uploads/2023/05/5.6.22FinalRvsdBODapvdIntrptEDfrWebPost.pdf,Emergency Medicine Physicians,An Emergency Medicine Physician is assessing a patient in the emergency department. The physician needs to document the visit and place orders for the patient. What is the best practice to minimize interruptions during this process?,Document the visit and place orders after each patient assessment to ensure accuracy and thoroughness.,Document the visit and place orders after consulting with the nursing team to ensure all patient needs are addressed.,Document the visit and place orders during designated breaks to ensure uninterrupted focus on patient care during assessments.,Complete orders and note writing while still in the room with the patient to avoid interruptions later.,All of the above,None of the above,D,E,B,E,F,E,F,B,D,D,D,D,D,D,D,D,E,E,A,D,D,D,E,F,B,D,C,D,A,A,C,D,D,D,D,D,D,D,D,D,E,C,B,F,A,E
https://www.aaem.org/wp-content/uploads/2023/05/5.6.22FinalRvsdBODapvdIntrptEDfrWebPost.pdf,Emergency Medicine Physicians,An Emergency Medicine Physician is entering electronic orders for a patient when a nurse approaches with a question about another patient. What should the physician do to minimize the risk of errors in the electronic health record?,Complete the current electronic order entry in the EHR system before addressing the nurse's question to prevent patient mix-up errors.,Complete the current electronic order entry but document the nurse's question in the EHR for later review.,Pause the electronic order entry to immediately address the nurse's question.,Begin addressing the nurse's question and return to the electronic order later.,All of the above,None of the above,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,F,B,D,E,E,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,E,A,A,A
https://journalofethics.ama-assn.org/article/tactical-emergency-casualty-care-and-art-practicing-nonmaleficence-harms-way/2022-02,Emergency Medicine Physicians,An emergency medicine physician is part of a tactical team responding to a mass casualty incident in a warm zone. What action should the physician prioritize in this situation?,Establish a detailed triage system on-site to categorize patients based on injury severity before any evacuation decisions are made.,Prioritize establishing a communication link with the command center to coordinate resources before initiating any patient interventions.,Perform only minimal and immediately lifesaving interventions and prioritize rapid evacuation to the cold zone.,Conduct a rapid assessment of the scene to identify potential hazards and secure the area before attending to patient care.,All of the above,None of the above,C,F,D,F,E,B,A,A,D,D,C,C,C,C,C,C,C,E,D,C,C,C,A,A,D,B,C,E,E,A,B,C,C,C,C,C,C,C,C,C,D,B,D,B,E,F
https://naemsp.org/2022-4-16-thoracic-ultrasound-in-respiratory-distress-another-tool-in-the-diagnosticians-briefcase/,Emergency Medicine Physicians,An emergency medicine physician is evaluating a patient with acute respiratory distress. The physician needs to determine whether the cause is congestive heart failure (CHF) or a chronic obstructive pulmonary disease (COPD) exacerbation. What is the most appropriate diagnostic action to take?,Use thoracic POCUS to check for ≥ 3 B-lines in one lung zone to diagnose pulmonary edema from CHF.,Administer a bronchodilator and assess response to differentiate between CHF and COPD.,Perform a chest X-ray to look for hyperinflation indicative of COPD.,Order a D-dimer test to rule out pulmonary embolism as a cause of respiratory distress.,All of the above,None of the above,A,B,E,E,C,D,F,B,D,F,F,C,B,F,D,E,B,B,A,E,F,D,D,B,D,E,E,D,E,B,F,C,B,C,F,C,C,F,C,E,B,B,E,C,B,E
http://www.annemergmed.com/article/S019606442300954X/pdf,Emergency Medicine Physicians,An emergency department is seeking to reduce 30-day revisit rates for patients who face financial or healthcare access barriers. Which action should be taken to address this issue effectively?,Increase the frequency of follow-up appointments for all patients discharged from the emergency department.,Distribute over-the-counter medication starter packs to patients with financial or access barriers to help reduce 30-day revisit rates.,Offer telemedicine consultations to all patients regardless of their access barriers.,Provide financial counseling to all patients to address potential access barriers.,All of the above,None of the above,B,C,A,C,D,D,F,B,B,B,B,B,B,B,B,B,A,D,F,D,D,F,D,E,D,E,A,F,F,C,A,C,A,C,D,D,D,E,F,E,C,D,A,F,F,A
https://journalofethics.ama-assn.org/article/team-approach-management-polytrauma-patient/2009-07,Emergency Medicine Physicians,An emergency medicine physician has stabilized a trauma patient and is now ready to proceed with further assessment. What should the physician do next to ensure all traumatic injuries are identified and documented?,Prioritize obtaining a detailed history from the patient or witnesses before conducting any physical examination.,Perform a thorough head-to-toe examination to identify and document all traumatic injuries during the secondary survey.,"Initiate a focused assessment on the most critical injuries first, deferring the full secondary survey until after initial imaging results are available.",Reassess the patient's vital signs and ensure they are stable before conducting any further physical examination or secondary survey.,All of the above,None of the above,B,B,B,B,B,B,B,C,D,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
https://www.ama-assn.org/practice-management/digital-health/risk-tool-helps-doctors-decide-heart-failure-patients-best-path,Emergency Medicine Physicians,An emergency medicine physician in a hospital is evaluating a heart failure patient who has been identified as low risk by an AI tool. What should the physician do regarding the patient's discharge?,"Discharge the patient if their symptoms have improved significantly over the past 48 hours, even if the AI tool's assessment is low risk.",Discharge the patient if the AI tool identifies them as low risk and there are no contraindications from clinical assessment.,"Discharge the patient only after consulting with a cardiologist, even if identified as low risk.","Schedule a follow-up appointment before considering discharge, regardless of risk level.",All of the above,None of the above,B,A,A,D,A,F,C,C,A,D,B,B,B,B,B,B,F,F,B,A,C,A,C,E,C,F,D,B,E,F,A,B,D,D,B,B,B,B,B,B,A,A,A,D,A,C
https://stacks.cdc.gov/view/cdc/36216/cdc_36216_DS1.pdf?,Emergency Medicine Physicians,An emergency medicine physician is assessing a patient with a suspected head injury in the emergency department. The patient's Glasgow Coma Scale (GCS) score is 8. How should the physician code this patient's trauma level?,Code the patient as a 920 trauma code.,Code the patient as a 913 trauma code.,Code the patient as a 922 trauma code.,Code the patient as a 911 trauma code.,All of the above,None of the above,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,F,A,B,A,E,E,A,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
https://stacks.cdc.gov/view/cdc/223886/cdc_223886_DS1.pdf,Emergency Medicine Physicians,"An emergency medicine physician is treating a patient who presents with acute low back pain. The patient shows no signs of serious underlying conditions such as fever, unexplained weight loss, or neurological deficits. What should the physician do regarding diagnostic studies during the first month of care?",Avoid ordering diagnostic studies during the first month of care unless 'red flag' indicators are present.,Order a lumbar X-ray to assess for structural abnormalities that could explain the pain.,Schedule a follow-up appointment with a specialist for further diagnostic testing.,Conduct a thorough physical therapy assessment to determine if immediate intervention is necessary.,All of the above,None of the above,A,A,A,A,A,A,A,A,A,A,E,E,B,D,B,D,A,A,A,E,C,C,A,A,A,F,B,C,A,A,A,C,D,C,E,B,F,E,D,C,A,A,A,A,A,A
